timestamp,load_kw,pv_kw,price_eur_per_kwh
2025-01-02 05:15:00,739.7,0.0,0.10008
2025-01-02 05:30:00,746.74,0.0,0.10008
2025-01-02 05:45:00,750.83,0.0,0.10008
2025-01-02 06:00:00,745.36,0.0,0.12844
2025-01-02 06:15:00,747.41,0.0,0.12844
2025-01-02 06:30:00,755.29,0.0,0.12844
2025-01-02 06:45:00,753.49,0.0,0.12844
2025-01-02 07:00:00,751.82,0.0,0.14396
2025-01-02 07:15:00,757.01,0.0,0.14396
2025-01-02 07:30:00,757.19,0.0,0.14396
2025-01-02 07:45:00,759.89,0.0,0.14396
2025-01-02 08:00:00,772.01,0.0,0.15292
2025-01-02 08:15:00,762.51,0.0,0.15292
2025-01-02 08:30:00,765.43,0.0,0.15292
2025-01-02 08:45:00,781.44,0.0,0.15292
2025-01-02 09:00:00,772.96,0.0,0.15216
2025-01-02 09:15:00,791.67,151.07199803999987,0.15216
2025-01-02 09:30:00,784.25,238.38175739999988,0.15216
2025-01-02 09:45:00,789.82,303.4184799599999,0.15216
2025-01-02 10:00:00,797.61,368.47055867999995,0.12904
2025-01-02 10:15:00,804.18,432.26431335,0.12904
2025-01-02 10:30:00,806.41,491.26181319,0.12904
2025-01-02 10:45:00,802.57,544.53458199,0.12904
2025-01-02 11:00:00,804.76,590.0102308799999,0.1257
2025-01-02 11:15:00,812.02,630.49816959,0.1257
2025-01-02 11:30:00,813.5,666.10986831,0.1257
2025-01-02 11:45:00,811.37,698.0543343899999,0.1257
2025-01-02 12:00:00,819.98,726.2808102000001,0.12572
2025-01-02 12:15:00,825.53,749.4165835200001,0.12572
2025-01-02 12:30:00,822.36,768.24230172,0.12572
2025-01-02 12:45:00,832.27,783.1816420800001,0.12572
2025-01-02 13:00:00,826.61,792.4783715099998,0.1193
2025-01-02 13:15:00,824.2,797.1174901499999,0.1193
2025-01-02 13:30:00,826.45,797.0605753499999,0.1193
2025-01-02 13:45:00,822.91,791.1408956399999,0.1193
2025-01-02 14:00:00,820.23,781.5440386799999,0.12465
2025-01-02 14:15:00,829.13,766.3618584000001,0.12465
2025-01-02 14:30:00,820.73,747.85984119,0.12465
2025-01-02 14:45:00,822.99,723.28480455,0.12465
2025-01-02 15:00:00,823.62,692.32436208,0.13011
2025-01-02 15:15:00,825.2,657.6476850299999,0.13011
2025-01-02 15:30:00,824.13,618.69311127,0.13011
2025-01-02 15:45:00,819.89,574.20454716,0.13011
2025-01-02 16:00:00,805.93,527.01640263,0.1395
2025-01-02 16:15:00,813.98,473.7945797999999,0.1395
2025-01-02 16:30:00,808.04,419.067207,0.1395
2025-01-02 16:45:00,809.27,356.7603450299998,0.1395
2025-01-02 17:00:00,812.91,287.06163470999996,0.1534
2025-01-02 17:15:00,808.62,220.06242999,0.1534
2025-01-02 17:30:00,801.75,161.2218006,0.1534
2025-01-02 17:45:00,799.93,0.0,0.1534
2025-01-02 18:00:00,784.28,0.0,0.15918
2025-01-02 18:15:00,790.54,0.0,0.15918
2025-01-02 18:30:00,789.16,0.0,0.15918
2025-01-02 18:45:00,777.11,0.0,0.15918
2025-01-02 19:00:00,779.62,0.0,0.16099
2025-01-02 19:15:00,770.67,0.0,0.16099
2025-01-02 19:30:00,774.67,0.0,0.16099
2025-01-02 19:45:00,770.99,0.0,0.16099
2025-01-02 20:00:00,756.79,0.0,0.1611
2025-01-02 20:15:00,767.14,0.0,0.1611
2025-01-02 20:30:00,755.6,0.0,0.1611
2025-01-02 20:45:00,767.49,0.0,0.1611
2025-01-02 21:00:00,750.58,0.0,0.15788
2025-01-02 21:15:00,752.35,0.0,0.15788
2025-01-02 21:30:00,751.71,0.0,0.15788
2025-01-02 21:45:00,744.44,0.0,0.15788
2025-01-02 22:00:00,737.15,0.0,0.15244
2025-01-02 22:15:00,741.31,0.0,0.15244
2025-01-02 22:30:00,751.26,0.0,0.15244
2025-01-02 22:45:00,741.54,0.0,0.15244
2025-01-02 23:00:00,740.36,0.0,0.14
2025-01-02 23:15:00,750.3,0.0,0.14
2025-01-02 23:30:00,743.13,0.0,0.14
2025-01-02 23:45:00,743.43,0.0,0.14
2025-01-03 00:00:00,743.45,0.0,0.1215199999999999
2025-01-03 00:15:00,732.13,0.0,0.1215199999999999
2025-01-03 00:30:00,737.65,0.0,0.1215199999999999
2025-01-03 00:45:00,737.23,0.0,0.1215199999999999
2025-01-03 01:00:00,734.9,0.0,0.1049
2025-01-03 01:15:00,728.92,0.0,0.1049
2025-01-03 01:30:00,738.0,0.0,0.1049
2025-01-03 01:45:00,725.1,0.0,0.1049
2025-01-03 02:00:00,729.38,0.0,0.09394
2025-01-03 02:15:00,730.2,0.0,0.09394
2025-01-03 02:30:00,732.74,0.0,0.09394
2025-01-03 02:45:00,740.53,0.0,0.09394
2025-01-03 03:00:00,745.79,0.0,0.0911
2025-01-03 03:15:00,746.66,0.0,0.0911
2025-01-03 03:30:00,741.74,0.0,0.0911
2025-01-03 03:45:00,740.22,0.0,0.0911
2025-01-03 04:00:00,724.33,0.0,0.08846
2025-01-03 04:15:00,745.99,0.0,0.08846
2025-01-03 04:30:00,755.94,0.0,0.08846
2025-01-03 04:45:00,743.92,0.0,0.08846
2025-01-03 05:00:00,743.73,0.0,0.09225
2025-01-03 05:15:00,747.71,0.0,0.09225
2025-01-03 05:30:00,749.15,0.0,0.09225
2025-01-03 05:45:00,746.92,0.0,0.09225
2025-01-03 06:00:00,745.26,0.0,0.10014
2025-01-03 06:15:00,751.11,0.0,0.10014
2025-01-03 06:30:00,742.2,0.0,0.10014
2025-01-03 06:45:00,740.67,0.0,0.10014
2025-01-03 07:00:00,761.7,0.0,0.126
2025-01-03 07:15:00,752.37,0.0,0.126
2025-01-03 07:30:00,761.03,0.0,0.126
2025-01-03 07:45:00,767.69,0.0,0.126
2025-01-03 08:00:00,767.32,0.0,0.1412
2025-01-03 08:15:00,761.01,0.0,0.1412
2025-01-03 08:30:00,770.59,0.0,0.1412
2025-01-03 08:45:00,765.93,0.0,0.1412
2025-01-03 09:00:00,776.52,0.0,0.138
2025-01-03 09:15:00,787.57,30.883054079999997,0.138
2025-01-03 09:30:00,785.54,46.99141694999988,0.138
2025-01-03 09:45:00,772.19,70.02407799,0.138
2025-01-03 10:00:00,779.61,88.66651815,0.13052
2025-01-03 10:15:00,791.99,111.4984152,0.13052
2025-01-03 10:30:00,808.32,129.86091504,0.13052
2025-01-03 10:45:00,804.87,151.70603175000002,0.13052
2025-01-03 11:00:00,807.69,174.03266159999987,0.1232
2025-01-03 11:15:00,801.91,198.15732828,0.1232
2025-01-03 11:30:00,813.43,217.53097526999989,0.1232
2025-01-03 11:45:00,801.43,235.49597967,0.1232
2025-01-03 12:00:00,819.42,248.31894087,0.11351
2025-01-03 12:15:00,826.48,256.1022229499999,0.11351
2025-01-03 12:30:00,816.29,262.04143455,0.11351
2025-01-03 12:45:00,829.23,266.1649724399999,0.11351
2025-01-03 13:00:00,819.66,263.4495998399999,0.1076
2025-01-03 13:15:00,825.85,259.05555927,0.1076
2025-01-03 13:30:00,824.86,251.83240551,0.1076
2025-01-03 13:45:00,826.66,237.869808,0.1076
2025-01-03 14:00:00,835.4,219.89393663999988,0.10588
2025-01-03 14:15:00,831.39,197.86064892,0.10588
2025-01-03 14:30:00,821.61,179.77268558999987,0.10588
2025-01-03 14:45:00,808.38,163.6037327099999,0.10588
2025-01-03 15:00:00,829.35,150.40555695,0.11022
2025-01-03 15:15:00,827.31,139.28465915999988,0.11022
2025-01-03 15:30:00,822.19,128.2118616,0.11022
2025-01-03 15:45:00,816.06,109.77127935,0.11022
2025-01-03 16:00:00,826.96,90.34696502999999,0.1232
2025-01-03 16:15:00,804.35,71.74765215,0.1232
2025-01-03 16:30:00,807.85,53.85386736,0.1232
2025-01-03 16:45:00,801.0,40.479414389999995,0.1232
2025-01-03 17:00:00,809.07,29.11707375,0.1412
2025-01-03 17:15:00,800.88,19.80480239999988,0.1412
2025-01-03 17:30:00,812.99,12.56215931999988,0.1412
2025-01-03 17:45:00,796.91,0.0,0.1412
2025-01-03 18:00:00,791.69,0.0,0.14962
2025-01-03 18:15:00,792.73,0.0,0.14962
2025-01-03 18:30:00,780.96,0.0,0.14962
2025-01-03 18:45:00,774.79,0.0,0.14962
2025-01-03 19:00:00,780.35,0.0,0.15125
2025-01-03 19:15:00,769.99,0.0,0.15125
2025-01-03 19:30:00,774.5,0.0,0.15125
2025-01-03 19:45:00,766.34,0.0,0.15125
2025-01-03 20:00:00,760.7,0.0,0.15125
2025-01-03 20:15:00,758.78,0.0,0.15125
2025-01-03 20:30:00,756.22,0.0,0.15125
2025-01-03 20:45:00,757.57,0.0,0.15125
2025-01-03 21:00:00,751.15,0.0,0.14912
2025-01-03 21:15:00,740.22,0.0,0.14912
2025-01-03 21:30:00,750.9,0.0,0.14912
2025-01-03 21:45:00,746.18,0.0,0.14912
2025-01-03 22:00:00,739.24,0.0,0.14558
2025-01-03 22:15:00,750.79,0.0,0.14558
2025-01-03 22:30:00,742.5,0.0,0.14558
2025-01-03 22:45:00,733.04,0.0,0.14558
2025-01-03 23:00:00,741.87,0.0,0.1364199999999999
2025-01-03 23:15:00,737.16,0.0,0.1364199999999999
2025-01-03 23:30:00,729.96,0.0,0.1364199999999999
2025-01-03 23:45:00,741.09,0.0,0.1364199999999999
2025-01-04 00:00:00,722.05,0.0,0.10906
2025-01-04 00:15:00,731.89,0.0,0.10906
2025-01-04 00:30:00,721.52,0.0,0.10906
2025-01-04 00:45:00,732.19,0.0,0.10906
2025-01-04 01:00:00,728.4,0.0,0.101
2025-01-04 01:15:00,726.13,0.0,0.101
2025-01-04 01:30:00,720.68,0.0,0.101
2025-01-04 01:45:00,730.48,0.0,0.101
2025-01-04 02:00:00,728.02,0.0,0.09553
2025-01-04 02:15:00,722.88,0.0,0.09553
2025-01-04 02:30:00,728.7,0.0,0.09553
2025-01-04 02:45:00,719.33,0.0,0.09553
2025-01-04 03:00:00,718.17,0.0,0.09433
2025-01-04 03:15:00,725.75,0.0,0.09433
2025-01-04 03:30:00,727.33,0.0,0.09433
2025-01-04 03:45:00,730.15,0.0,0.09433
2025-01-04 04:00:00,728.74,0.0,0.09662
2025-01-04 04:15:00,736.66,0.0,0.09662
2025-01-04 04:30:00,722.42,0.0,0.09662
2025-01-04 04:45:00,734.61,0.0,0.09662
2025-01-04 05:00:00,733.68,0.0,0.10263
2025-01-04 05:15:00,741.65,0.0,0.10263
2025-01-04 05:30:00,735.53,0.0,0.10263
2025-01-04 05:45:00,738.01,0.0,0.10263
2025-01-04 06:00:00,748.07,0.0,0.11089
2025-01-04 06:15:00,743.72,0.0,0.11089
2025-01-04 06:30:00,744.08,0.0,0.11089
2025-01-04 06:45:00,739.62,0.0,0.11089
2025-01-04 07:00:00,744.36,0.0,0.12025
2025-01-04 07:15:00,735.21,0.0,0.12025
2025-01-04 07:30:00,741.67,0.0,0.12025
2025-01-04 07:45:00,752.25,0.0,0.12025
2025-01-04 08:00:00,739.32,0.0,0.1283899999999999
2025-01-04 08:15:00,754.88,0.0,0.1283899999999999
2025-01-04 08:30:00,758.73,0.0,0.1283899999999999
2025-01-04 08:45:00,765.23,0.0,0.1283899999999999
2025-01-04 09:00:00,756.92,0.0,0.12841
2025-01-04 09:15:00,759.05,20.13917039999988,0.12841
2025-01-04 09:30:00,781.94,30.60044603999988,0.12841
2025-01-04 09:45:00,779.89,42.24426854999988,0.12841
2025-01-04 10:00:00,785.5,57.71243151,0.11899
2025-01-04 10:15:00,796.41,77.39830235999999,0.11899
2025-01-04 10:30:00,791.27,95.43952383,0.11899
2025-01-04 10:45:00,781.78,111.96644654999999,0.11899
2025-01-04 11:00:00,794.85,126.12901212,0.099
2025-01-04 11:15:00,804.59,140.1175089599999,0.099
2025-01-04 11:30:00,799.87,151.93604391,0.099
2025-01-04 11:45:00,803.12,164.61613115999998,0.099
2025-01-04 12:00:00,803.61,174.20257008,0.08252
2025-01-04 12:15:00,818.07,182.9060607599999,0.08252
2025-01-04 12:30:00,818.51,192.65115419999987,0.08252
2025-01-04 12:45:00,801.71,205.41967739999987,0.08252
2025-01-04 13:00:00,825.25,222.09036288000001,0.08227
2025-01-04 13:15:00,810.16,239.64550848,0.08227
2025-01-04 13:30:00,827.68,259.9279088699999,0.08227
2025-01-04 13:45:00,808.05,276.4344599099999,0.08227
2025-01-04 14:00:00,822.68,295.0258483199999,0.0882199999999999
2025-01-04 14:15:00,812.54,311.9559682799999,0.0882199999999999
2025-01-04 14:30:00,814.58,324.70310199,0.0882199999999999
2025-01-04 14:45:00,820.11,327.1211192699999,0.0882199999999999
2025-01-04 15:00:00,809.39,324.4289112,0.0973499999999999
2025-01-04 15:15:00,814.46,314.44063728,0.0973499999999999
2025-01-04 15:30:00,812.89,298.64852823,0.0973499999999999
2025-01-04 15:45:00,816.41,274.9534676699999,0.0973499999999999
2025-01-04 16:00:00,815.42,242.37613790999987,0.1194699999999999
2025-01-04 16:15:00,816.21,208.83667068,0.1194699999999999
2025-01-04 16:30:00,804.24,172.97971199999998,0.1194699999999999
2025-01-04 16:45:00,802.13,139.2336216,0.1194699999999999
2025-01-04 17:00:00,793.31,107.0832096,0.13463
2025-01-04 17:15:00,788.97,76.8666624,0.13463
2025-01-04 17:30:00,782.3,53.87417712,0.13463
2025-01-04 17:45:00,785.35,28.12059648,0.13463
2025-01-04 18:00:00,783.98,0.0,0.145
2025-01-04 18:15:00,779.35,0.0,0.145
2025-01-04 18:30:00,778.73,0.0,0.145
2025-01-04 18:45:00,763.1,0.0,0.145
2025-01-04 19:00:00,777.5,0.0,0.13973
2025-01-04 19:15:00,764.73,0.0,0.13973
2025-01-04 19:30:00,765.18,0.0,0.13973
2025-01-04 19:45:00,756.39,0.0,0.13973
2025-01-04 20:00:00,744.74,0.0,0.13049
2025-01-04 20:15:00,746.41,0.0,0.13049
2025-01-04 20:30:00,726.95,0.0,0.13049
2025-01-04 20:45:00,746.41,0.0,0.13049
2025-01-04 21:00:00,743.11,0.0,0.12382
2025-01-04 21:15:00,749.24,0.0,0.12382
2025-01-04 21:30:00,729.9,0.0,0.12382
2025-01-04 21:45:00,738.47,0.0,0.12382
2025-01-04 22:00:00,735.67,0.0,0.11923
2025-01-04 22:15:00,728.53,0.0,0.11923
2025-01-04 22:30:00,725.97,0.0,0.11923
2025-01-04 22:45:00,726.46,0.0,0.11923
2025-01-04 23:00:00,738.23,0.0,0.1099
2025-01-04 23:15:00,737.12,0.0,0.1099
2025-01-04 23:30:00,721.53,0.0,0.1099
2025-01-04 23:45:00,728.21,0.0,0.1099
2025-01-05 00:00:00,731.19,0.0,0.10177
2025-01-05 00:15:00,729.53,0.0,0.10177
2025-01-05 00:30:00,717.79,0.0,0.10177
2025-01-05 00:45:00,722.72,0.0,0.10177
2025-01-05 01:00:00,717.24,0.0,0.0705
2025-01-05 01:15:00,731.58,0.0,0.0705
2025-01-05 01:30:00,740.79,0.0,0.0705
2025-01-05 01:45:00,724.75,0.0,0.0705
2025-01-05 02:00:00,712.13,0.0,0.06481
2025-01-05 02:15:00,729.96,0.0,0.06481
2025-01-05 02:30:00,734.55,0.0,0.06481
2025-01-05 02:45:00,734.35,0.0,0.06481
2025-01-05 03:00:00,726.84,0.0,0.0467
2025-01-05 03:15:00,729.51,0.0,0.0467
2025-01-05 03:30:00,727.47,0.0,0.0467
2025-01-05 03:45:00,731.9,0.0,0.0467
2025-01-05 04:00:00,734.0,0.0,0.04387
2025-01-05 04:15:00,724.69,0.0,0.04387
2025-01-05 04:30:00,726.65,0.0,0.04387
2025-01-05 04:45:00,729.15,0.0,0.04387
2025-01-05 05:00:00,730.94,0.0,0.03661
2025-01-05 05:15:00,734.67,0.0,0.03661
2025-01-05 05:30:00,741.49,0.0,0.03661
2025-01-05 05:45:00,728.27,0.0,0.03661
2025-01-05 06:00:00,743.01,0.0,0.03404
2025-01-05 06:15:00,737.76,0.0,0.03404
2025-01-05 06:30:00,723.24,0.0,0.03404
2025-01-05 06:45:00,739.57,0.0,0.03404
2025-01-05 07:00:00,741.89,0.0,0.044
2025-01-05 07:15:00,748.41,0.0,0.044
2025-01-05 07:30:00,750.27,0.0,0.044
2025-01-05 07:45:00,748.33,0.0,0.044
2025-01-05 08:00:00,745.11,0.0,0.05127
2025-01-05 08:15:00,760.03,0.0,0.05127
2025-01-05 08:30:00,754.54,0.0,0.05127
2025-01-05 08:45:00,755.73,0.0,0.05127
2025-01-05 09:00:00,763.21,0.0,0.05
2025-01-05 09:15:00,767.96,19.63615167,0.05
2025-01-05 09:30:00,774.54,35.33101406999988,0.05
2025-01-05 09:45:00,776.47,47.45324727,0.05
2025-01-05 10:00:00,780.78,64.23823836,0.04981
2025-01-05 10:15:00,791.07,78.98439734999988,0.04981
2025-01-05 10:30:00,794.91,97.44377103,0.04981
2025-01-05 10:45:00,796.66,126.17508447,0.04981
2025-01-05 11:00:00,794.76,165.21502139999998,0.04305
2025-01-05 11:15:00,795.56,209.02849239,0.04305
2025-01-05 11:30:00,800.91,252.26801271,0.04305
2025-01-05 11:45:00,803.93,286.1251566299999,0.04305
2025-01-05 12:00:00,812.14,318.26184431999997,0.04574
2025-01-05 12:15:00,807.44,342.45579303,0.04574
2025-01-05 12:30:00,803.68,350.36880782999987,0.04574
2025-01-05 12:45:00,807.4,330.00651903,0.04574
2025-01-05 13:00:00,824.26,274.3901208,0.03519
2025-01-05 13:15:00,809.06,200.75231678999998,0.03519
2025-01-05 13:30:00,807.78,135.30431772,0.03519
2025-01-05 13:45:00,814.03,102.1944192,0.03519
2025-01-05 14:00:00,826.49,97.12370655000001,0.03
2025-01-05 14:15:00,816.36,103.18591836,0.03
2025-01-05 14:30:00,817.11,111.47606207999999,0.03
2025-01-05 14:45:00,805.2,114.78215534999988,0.03
2025-01-05 15:00:00,804.68,120.32229254999999,0.028
2025-01-05 15:15:00,812.41,125.1110112,0.028
2025-01-05 15:30:00,808.16,122.92394391,0.028
2025-01-05 15:45:00,811.46,110.34448311,0.028
2025-01-05 16:00:00,800.48,90.26280542999999,0.03522
2025-01-05 16:15:00,811.13,67.24492263,0.03522
2025-01-05 16:30:00,810.44,46.81778939999988,0.03522
2025-01-05 16:45:00,790.28,32.713884,0.03522
2025-01-05 17:00:00,798.09,25.764148319999997,0.05772
2025-01-05 17:15:00,791.79,19.99064367,0.05772
2025-01-05 17:30:00,798.79,14.651959320000001,0.05772
2025-01-05 17:45:00,787.98,11.27069774999988,0.05772
2025-01-05 18:00:00,788.68,0.0,0.06481
2025-01-05 18:15:00,778.7,0.0,0.06481
2025-01-05 18:30:00,777.11,0.0,0.06481
2025-01-05 18:45:00,783.99,0.0,0.06481
2025-01-05 19:00:00,779.52,0.0,0.06481
2025-01-05 19:15:00,752.68,0.0,0.06481
2025-01-05 19:30:00,760.89,0.0,0.06481
2025-01-05 19:45:00,755.76,0.0,0.06481
2025-01-05 20:00:00,743.56,0.0,0.0652
2025-01-05 20:15:00,743.76,0.0,0.0652
2025-01-05 20:30:00,747.85,0.0,0.0652
2025-01-05 20:45:00,750.86,0.0,0.0652
2025-01-05 21:00:00,746.67,0.0,0.0685
2025-01-05 21:15:00,739.45,0.0,0.0685
2025-01-05 21:30:00,734.07,0.0,0.0685
2025-01-05 21:45:00,726.38,0.0,0.0685
2025-01-05 22:00:00,746.74,0.0,0.06
2025-01-05 22:15:00,732.77,0.0,0.06
2025-01-05 22:30:00,729.62,0.0,0.06
2025-01-05 22:45:00,735.54,0.0,0.06
2025-01-05 23:00:00,731.81,0.0,0.04301
2025-01-05 23:15:00,731.1,0.0,0.04301
2025-01-05 23:30:00,734.11,0.0,0.04301
2025-01-05 23:45:00,726.3,0.0,0.04301
2025-01-06 00:00:00,732.0,0.0,0.01328
2025-01-06 00:15:00,736.72,0.0,0.01328
2025-01-06 00:30:00,737.3,0.0,0.01328
2025-01-06 00:45:00,729.8,0.0,0.01328
2025-01-06 01:00:00,729.22,0.0,0.00835
2025-01-06 01:15:00,729.2,0.0,0.00835
2025-01-06 01:30:00,740.11,0.0,0.00835
2025-01-06 01:45:00,743.36,0.0,0.00835
2025-01-06 02:00:00,742.64,0.0,0.00523
2025-01-06 02:15:00,729.57,0.0,0.00523
2025-01-06 02:30:00,731.05,0.0,0.00523
2025-01-06 02:45:00,727.82,0.0,0.00523
2025-01-06 03:00:00,746.87,0.0,0.00352
2025-01-06 03:15:00,733.42,0.0,0.00352
2025-01-06 03:30:00,736.68,0.0,0.00352
2025-01-06 03:45:00,734.72,0.0,0.00352
2025-01-06 04:00:00,739.35,0.0,0.00352
2025-01-06 04:15:00,732.92,0.0,0.00352
2025-01-06 04:30:00,736.44,0.0,0.00352
2025-01-06 04:45:00,735.73,0.0,0.00352
2025-01-06 05:00:00,728.13,0.0,0.00561
2025-01-06 05:15:00,745.04,0.0,0.00561
2025-01-06 05:30:00,749.21,0.0,0.00561
2025-01-06 05:45:00,751.93,0.0,0.00561
2025-01-06 06:00:00,756.85,0.0,0.0112699999999999
2025-01-06 06:15:00,754.64,0.0,0.0112699999999999
2025-01-06 06:30:00,750.0,0.0,0.0112699999999999
2025-01-06 06:45:00,755.22,0.0,0.0112699999999999
2025-01-06 07:00:00,750.34,0.0,0.037
2025-01-06 07:15:00,759.88,0.0,0.037
2025-01-06 07:30:00,755.01,0.0,0.037
2025-01-06 07:45:00,744.41,0.0,0.037
